game_index,gameTime,label,position,team,visibility
2,2 - 21:17,Corner,1277855,away,visible
2,2 - 21:52,Ball out of play,1312530,not applicable,visible
2,2 - 21:54,Throw-in,1314477,away,visible
2,2 - 21:57,Ball out of play,1317631,not applicable,visible
2,2 - 22:05,Throw-in,1325588,away,visible
2,2 - 23:28,Ball out of play,1408327,not applicable,visible
2,2 - 23:53,Corner,1433363,away,visible
2,2 - 24:31,Ball out of play,1471127,not applicable,visible
2,2 - 24:47,Throw-in,1487644,away,visible
2,2 - 24:55,Ball out of play,1495683,not applicable,visible
2,2 - 25:16,Corner,1516492,away,visible
2,2 - 25:22,Foul,1522393,home,visible
2,2 - 27:07,Goal,1627793,home,visible
2,2 - 28:36,Substitution,1716523,home,visible
2,2 - 28:51,Kick-off,1731723,away,not shown
2,2 - 30:01,Ball out of play,1801946,not applicable,visible
2,2 - 30:15,Throw-in,1815259,away,visible
2,2 - 30:30,Foul,1830726,away,visible
2,2 - 31:24,Ball out of play,1884785,not applicable,visible
2,2 - 31:51,Corner,1911385,home,visible
2,2 - 32:40,Ball out of play,1960235,not applicable,visible
2,2 - 33:11,Substitution,1991331,away,visible
2,2 - 33:21,Clearance,2001457,away,not shown
2,2 - 33:38,Ball out of play,2018967,not applicable,visible
2,2 - 33:52,Throw-in,2032863,away,visible
2,2 - 33:57,Ball out of play,2037247,not applicable,visible
2,2 - 34:24,Throw-in,2064865,home,not shown
2,2 - 35:25,Foul,2125053,away,visible
2,2 - 37:17,Ball out of play,2237139,not applicable,visible
2,2 - 37:39,Corner,2259284,away,visible
2,2 - 38:33,Foul,2313118,away,visible
2,2 - 38:47,Yellow card,2327793,away,visible
2,2 - 39:31,Ball out of play,2371965,not applicable,visible
2,2 - 39:36,Throw-in,2376310,away,visible
2,2 - 39:46,Foul,2386047,away,visible
2,2 - 40:21,Shots on target,2421706,home,visible
2,2 - 41:06,Ball out of play,2466823,not applicable,visible
2,2 - 41:24,Throw-in,2484813,home,visible
2,2 - 41:53,Foul,2513861,home,visible
2,2 - 42:01,Yellow card,2521732,home,visible
2,2 - 42:30,Direct free-kick,2550580,away,visible
2,2 - 42:32,Foul,2552374,away,visible
2,2 - 42:44,Yellow card,2564375,away,visible
2,2 - 43:24,Offside,2604635,away,visible
2,2 - 45:10,Foul,2710977,home,visible
2,2 - 45:17,Yellow card,2717445,home,visible
2,2 - 47:12,Foul,2832455,home,visible
2,2 - 47:57,Substitution,2877366,home,visible
3,1 - 00:00,Kick-off,0,away,not shown
3,1 - 01:00,Ball out of play,60134,not applicable,visible
3,1 - 01:19,Clearance,79525,home,not shown
3,1 - 02:32,Goal,152023,away,visible
3,1 - 03:10,Kick-off,190825,home,not shown
3,1 - 03:34,Shots on target,214372,home,visible
3,1 - 03:34,Ball out of play,214898,not applicable,visible
3,1 - 04:24,Corner,264945,home,visible
3,1 - 04:59,Foul,299792,home,visible
3,1 - 05:21,Ball out of play,321692,not applicable,visible
3,1 - 05:39,Throw-in,339152,home,visible
3,1 - 05:49,Ball out of play,349636,not applicable,visible
3,1 - 05:53,Throw-in,353727,home,not shown
3,1 - 06:17,Ball out of play,377793,not applicable,visible
3,1 - 06:30,Throw-in,390882,away,visible
3,1 - 06:50,Ball out of play,410065,not applicable,visible
3,1 - 06:58,Throw-in,418101,home,visible
3,1 - 07:37,Shots off target,457121,home,visible
3,1 - 08:01,Clearance,481429,away,not shown
3,1 - 09:01,Ball out of play,541529,not applicable,visible
3,1 - 09:22,Throw-in,562410,home,not shown
3,1 - 09:23,Ball out of play,563491,not applicable,visible
3,1 - 09:28,Throw-in,568731,away,visible
3,1 - 10:10,Foul,610561,away,visible
3,1 - 11:02,Indirect free-kick,662602,home,visible
3,1 - 11:07,Ball out of play,667114,not applicable,visible
3,1 - 11:24,Throw-in,684243,away,visible
3,1 - 11:52,Ball out of play,712602,not applicable,visible
3,1 - 12:00,Throw-in,720072,home,visible
3,1 - 12:45,Foul,765369,away,visible
3,1 - 13:19,Ball out of play,799044,not applicable,visible
3,1 - 13:24,Throw-in,804432,home,not shown
3,1 - 14:04,Ball out of play,844517,not applicable,visible
3,1 - 14:29,Corner,869328,home,visible
3,1 - 16:04,Ball out of play,964310,not applicable,visible
3,1 - 16:10,Throw-in,970235,away,not shown
3,1 - 16:19,Ball out of play,979969,not applicable,visible
3,1 - 16:26,Throw-in,986839,home,visible
3,1 - 16:56,Ball out of play,1016075,not applicable,visible
3,1 - 17:04,Throw-in,1024781,away,visible
3,1 - 17:20,Ball out of play,1040785,not applicable,visible
3,1 - 17:38,Clearance,1058954,home,visible
3,1 - 17:57,Ball out of play,1077897,not applicable,visible
3,1 - 18:16,Throw-in,1096346,away,visible
3,1 - 21:02,Ball out of play,1262387,not applicable,visible
3,1 - 21:15,Throw-in,1275651,away,visible
3,1 - 21:53,Clearance,1313725,away,not shown
3,1 - 21:59,Throw-in,1319850,away,visible
3,1 - 22:20,Foul,1340428,home,visible
3,1 - 23:39,Ball out of play,1419090,not applicable,visible
3,1 - 24:02,Throw-in,1442356,away,not shown
3,1 - 25:45,Ball out of play,1545801,not applicable,visible
3,1 - 26:10,Clearance,1570131,away,visible
3,1 - 26:34,Ball out of play,1594654,not applicable,visible
3,1 - 26:54,Throw-in,1614958,home,visible
3,1 - 26:59,Ball out of play,1619785,not applicable,visible
3,1 - 27:16,Throw-in,1636553,away,visible
3,1 - 27:20,Foul,1640541,away,visible
3,1 - 28:04,Indirect free-kick,1684326,home,visible
3,1 - 30:15,Foul,1815445,home,visible
3,1 - 32:02,Ball out of play,1922012,not applicable,visible
3,1 - 32:22,Throw-in,1942286,away,visible
3,1 - 32:36,Ball out of play,1956459,not applicable,visible
3,1 - 32:45,Throw-in,1965650,home,visible
3,1 - 33:37,Ball out of play,2017212,not applicable,visible
3,1 - 33:43,Throw-in,2023439,home,visible
3,1 - 34:23,Ball out of play,2063581,not applicable,visible
3,1 - 34:26,Throw-in,2066469,home,not shown
3,1 - 34:38,Ball out of play,2078352,not applicable,visible
3,1 - 35:00,Throw-in,2100451,away,not shown
3,1 - 35:10,Ball out of play,2110269,not applicable,visible
3,1 - 35:16,Throw-in,2116431,home,not shown
3,1 - 35:31,Foul,2131383,away,visible
3,1 - 36:05,Indirect free-kick,2165099,home,visible
3,1 - 36:15,Shots off target,2175977,home,visible
3,1 - 36:55,Clearance,2215091,away,not shown
3,1 - 37:07,Ball out of play,2227630,not applicable,visible
3,1 - 37:16,Throw-in,2236981,home,not shown
3,1 - 38:14,Ball out of play,2294386,not applicable,visible
3,1 - 38:19,Throw-in,2299509,away,not shown
3,1 - 38:47,Ball out of play,2327594,not applicable,visible
3,1 - 38:54,Clearance,2334356,home,not shown
3,1 - 40:00,Foul,2400705,home,visible
3,1 - 40:46,Indirect free-kick,2446237,away,visible
3,1 - 41:08,Ball out of play,2468818,not applicable,visible
3,1 - 41:17,Throw-in,2477948,home,visible
3,1 - 41:20,Foul,2480611,away,visible
3,1 - 42:08,Ball out of play,2528970,not applicable,visible
3,1 - 42:23,Throw-in,2543710,away,visible
3,1 - 42:35,Foul,2555670,away,visible
3,1 - 42:41,Yellow card,2561919,away,visible
3,1 - 44:11,Ball out of play,2651979,not applicable,visible
3,1 - 44:40,Corner,2680174,home,visible
3,1 - 44:55,Ball out of play,2695146,not applicable,visible
3,2 - 00:00,Kick-off,0,home,visible
3,2 - 00:19,Substitution,19030,home,not shown
3,2 - 00:51,Substitution,51462,away,not shown
3,2 - 01:18,Ball out of play,78813,not applicable,visible
3,2 - 01:35,Throw-in,95490,home,visible
3,2 - 02:33,Ball out of play,153205,not applicable,visible
3,2 - 02:44,Throw-in,164768,away,not shown
3,2 - 02:51,Ball out of play,171387,not applicable,visible
3,2 - 02:55,Throw-in,175765,home,visible
3,2 - 03:43,Ball out of play,223533,not applicable,visible
3,2 - 04:11,Corner,251959,home,visible
3,2 - 04:53,Shots off target,293671,home,visible
3,2 - 05:19,Clearance,319366,away,visible
3,2 - 05:27,Ball out of play,327054,not applicable,visible
3,2 - 05:37,Throw-in,337763,away,visible
3,2 - 05:47,Ball out of play,347372,not applicable,visible
3,2 - 06:04,Throw-in,364163,away,visible
3,2 - 06:11,Ball out of play,371139,not applicable,visible
3,2 - 06:22,Clearance,382322,home,not shown
3,2 - 06:53,Offside,413259,away,visible
3,2 - 07:19,Foul,439610,away,visible
3,2 - 07:57,Indirect free-kick,477761,home,visible
3,2 - 08:22,Foul,502906,home,visible
3,2 - 08:47,Offside,527548,away,visible
3,2 - 09:13,Ball out of play,553236,not applicable,visible
3,2 - 09:25,Throw-in,565305,away,not shown
3,2 - 10:32,Ball out of play,632052,not applicable,visible
3,2 - 11:01,Substitution,661795,home,visible
3,2 - 11:11,Clearance,671071,away,not shown
3,2 - 11:28,Ball out of play,688042,not applicable,visible
3,2 - 11:45,Throw-in,705897,home,visible
3,2 - 12:39,Foul,759810,home,visible
3,2 - 13:46,Ball out of play,826621,not applicable,visible
3,2 - 13:59,Throw-in,839972,home,visible
3,2 - 14:10,Ball out of play,850987,not applicable,visible
3,2 - 14:30,Corner,870874,home,visible
3,2 - 14:45,Foul,885814,away,visible
3,2 - 15:15,Ball out of play,915463,not applicable,visible
3,2 - 15:48,Clearance,948508,away,visible
3,2 - 16:22,Ball out of play,982655,not applicable,visible
3,2 - 16:55,Substitution,1015504,away,visible
3,2 - 17:08,Throw-in,1028952,away,visible
3,2 - 17:46,Foul,1066089,home,visible
3,2 - 17:54,Yellow card,1074780,home,not shown
3,2 - 18:55,Ball out of play,1135523,not applicable,visible
3,2 - 19:21,Throw-in,1161377,home,visible
3,2 - 20:32,Ball out of play,1232248,not applicable,visible
3,2 - 20:53,Clearance,1253111,home,not shown
3,2 - 20:56,Foul,1256674,away,visible
3,2 - 21:43,Ball out of play,1303179,not applicable,visible
3,2 - 21:49,Throw-in,1309988,home,visible
3,2 - 23:04,Foul,1384505,away,visible
3,2 - 24:06,Direct free-kick,1446213,home,visible
3,2 - 24:11,Ball out of play,1451190,not applicable,visible
3,2 - 24:29,Throw-in,1469207,away,visible
3,2 - 25:16,Foul,1516743,home,visible
3,2 - 26:22,Ball out of play,1582289,not applicable,visible
3,2 - 26:39,Throw-in,1599749,away,visible
3,2 - 27:00,Ball out of play,1620857,not applicable,visible
3,2 - 27:33,Clearance,1653771,away,visible
3,2 - 27:49,Goal,1669533,away,visible
3,2 - 28:57,Substitution,1737543,away,not shown
3,2 - 29:15,Substitution,1755900,home,visible
3,2 - 29:23,Kick-off,1763989,home,visible
3,2 - 29:32,Ball out of play,1772088,not applicable,visible
3,2 - 29:49,Throw-in,1789422,away,visible
3,2 - 31:41,Foul,1901307,away,visible
3,2 - 32:02,Yellow card,1922562,away,visible
3,2 - 32:59,Direct free-kick,1979666,home,visible
3,2 - 33:36,Ball out of play,2016755,not applicable,visible
3,2 - 34:00,Clearance,2040762,away,visible
3,2 - 34:04,Ball out of play,2044322,not applicable,visible
3,2 - 34:23,Throw-in,2063588,home,visible
3,2 - 34:28,Ball out of play,2068154,not applicable,visible
3,2 - 34:46,Throw-in,2086796,away,visible
3,2 - 35:50,Ball out of play,2150599,not applicable,visible
3,2 - 36:00,Throw-in,2160545,away,visible
3,2 - 37:22,Ball out of play,2242143,not applicable,visible
3,2 - 38:32,Throw-in,2312161,home,visible
3,2 - 38:36,Foul,2316789,away,visible
3,2 - 39:03,Yellow card,2343818,away,visible
3,2 - 39:29,Indirect free-kick,2369559,home,visible
3,2 - 39:37,Offside,2377600,home,visible
3,2 - 40:47,Ball out of play,2447871,not applicable,visible
3,2 - 41:02,Throw-in,2462669,away,visible
3,2 - 41:11,Shots on target,2471810,away,visible
3,2 - 41:41,Offside,2501685,home,visible
3,2 - 42:26,Ball out of play,2546333,not applicable,visible
3,2 - 42:36,Throw-in,2556047,away,visible
3,2 - 43:38,Foul,2618252,away,visible
3,2 - 44:19,Direct free-kick,2659391,home,visible
3,2 - 44:31,Shots on target,2671609,home,visible
3,2 - 45:01,Ball out of play,2701439,not applicable,visible
3,2 - 45:12,Throw-in,2712362,away,visible
3,2 - 45:21,Shots on target,2721266,away,visible
3,2 - 45:21,Ball out of play,2721777,not applicable,visible
3,2 - 45:45,Yellow card,2745725,home,visible
3,2 - 46:09,Corner,2769794,away,visible
3,2 - 46:12,Ball out of play,2772045,not applicable,visible
3,2 - 46:25,Throw-in,2785448,away,visible
3,2 - 46:27,Ball out of play,2787908,not applicable,visible
3,2 - 46:39,Throw-in,2799253,home,visible
4,1 - 00:00,Kick-off,38,away,not shown
4,1 - 00:25,Ball out of play,25992,not applicable,visible
4,1 - 00:53,Corner,53625,home,not shown
4,1 - 01:08,Ball out of play,68630,not applicable,visible
4,1 - 01:35,Clearance,95855,away,not shown
4,1 - 01:39,Ball out of play,99257,not applicable,visible
4,1 - 01:44,Throw-in,104536,home,visible
4,1 - 01:47,Ball out of play,107191,not applicable,visible
4,1 - 01:53,Throw-in,113653,home,not shown
4,1 - 01:57,Ball out of play,117477,not applicable,visible
4,1 - 02:01,Throw-in,121940,home,visible
4,1 - 02:13,Ball out of play,133451,not applicable,visible
4,1 - 02:19,Throw-in,139186,home,visible
4,1 - 02:36,Ball out of play,156063,not applicable,visible
4,1 - 02:41,Throw-in,161045,away,not shown
4,1 - 02:53,Ball out of play,173265,not applicable,visible
4,1 - 03:04,Throw-in,184154,away,visible
4,1 - 03:09,Foul,189580,home,visible
4,1 - 03:13,Indirect free-kick,193095,away,visible
4,1 - 03:27,Ball out of play,207236,not applicable,visible
4,1 - 03:29,Throw-in,209218,home,not shown
4,1 - 05:01,Ball out of play,301659,not applicable,visible
4,1 - 05:04,Throw-in,304861,home,visible
4,1 - 05:08,Ball out of play,308145,not applicable,visible
4,1 - 05:15,Throw-in,315637,away,not shown
4,1 - 05:43,Ball out of play,343847,not applicable,visible
4,1 - 05:56,Throw-in,356579,away,not shown
4,1 - 06:17,Ball out of play,377019,not applicable,visible
4,1 - 06:39,Corner,399964,away,not shown
4,1 - 06:41,Shots off target,401367,away,visible
4,1 - 06:42,Ball out of play,402309,not applicable,visible
4,1 - 07:06,Clearance,426917,home,not shown
4,1 - 07:19,Ball out of play,439914,not applicable,visible
4,1 - 07:28,Throw-in,448833,away,not shown
4,1 - 08:58,Ball out of play,538779,not applicable,visible
4,1 - 09:25,Throw-in,565556,away,visible
4,1 - 09:36,Foul,576517,away,visible
4,1 - 09:43,Indirect free-kick,583957,home,not shown
4,1 - 10:00,Shots off target,600642,home,visible
4,1 - 10:01,Ball out of play,601602,not applicable,visible
4,1 - 10:31,Clearance,631273,away,not shown
4,1 - 10:38,Foul,638462,home,visible
4,1 - 10:50,Indirect free-kick,650334,away,visible
4,1 - 12:13,Ball out of play,733597,not applicable,visible
4,1 - 12:27,Throw-in,747667,away,visible
4,1 - 13:14,Ball out of play,794262,not applicable,visible
4,1 - 13:26,Throw-in,806791,home,visible
4,1 - 13:43,Foul,823849,home,visible
4,1 - 13:55,Indirect free-kick,835231,away,not shown
4,1 - 14:16,Shots on target,856558,away,visible
4,1 - 14:29,Foul,869270,home,visible
4,1 - 14:33,Indirect free-kick,873251,away,not shown
4,1 - 14:57,Shots on target,897739,away,visible
4,1 - 15:10,Ball out of play,910854,not applicable,visible
4,1 - 15:42,Corner,942315,home,not shown
4,1 - 15:46,Ball out of play,946196,not applicable,visible
4,1 - 15:52,Throw-in,952567,home,not shown
4,1 - 15:58,Offside,958097,home,visible
4,1 - 16:24,Indirect free-kick,984263,away,not shown
4,1 - 16:55,Ball out of play,1015132,not applicable,visible
4,1 - 17:11,Throw-in,1031861,home,visible
4,1 - 17:17,Shots on target,1037697,home,visible
4,1 - 17:49,Foul,1069828,away,visible
4,1 - 18:00,Yellow card,1080618,away,visible
4,1 - 18:13,Indirect free-kick,1093745,home,not shown
4,1 - 19:07,Foul,1147303,away,visible
4,1 - 19:44,Direct free-kick,1184075,home,visible
4,1 - 19:46,Ball out of play,1186352,not applicable,visible
4,1 - 20:15,Clearance,1215550,away,not shown
4,1 - 20:25,Foul,1225178,away,visible
4,1 - 21:09,Indirect free-kick,1269449,home,not shown
4,1 - 21:33,Foul,1293106,away,visible
4,1 - 22:07,Direct free-kick,1327916,home,visible
4,1 - 22:07,Shots on target,1327919,home,visible
4,1 - 22:09,Goal,1329040,home,visible
4,1 - 22:54,Kick-off,1374593,away,not shown
4,1 - 23:51,Ball out of play,1431374,not applicable,visible
4,1 - 24:12,Throw-in,1452758,home,visible
4,1 - 24:14,Foul,1454637,home,visible
4,1 - 24:30,Indirect free-kick,1470030,away,not shown
4,1 - 24:55,Ball out of play,1495996,not applicable,visible
4,1 - 25:15,Corner,1515637,home,visible
4,1 - 25:25,Foul,1525061,home,visible
4,1 - 25:47,Indirect free-kick,1547751,away,visible
4,1 - 26:24,Shots off target,1584892,home,visible
4,1 - 26:26,Ball out of play,1586917,not applicable,visible
4,1 - 26:43,Clearance,1603026,away,not shown
4,1 - 27:21,Ball out of play,1641033,not applicable,visible
4,1 - 27:31,Throw-in,1651469,away,visible
4,1 - 28:12,Shots on target,1692817,away,visible
4,1 - 28:14,Shots on target,1694276,away,visible
4,1 - 28:16,Shots on target,1696307,away,visible
4,1 - 28:16,Goal,1696760,away,visible
4,1 - 29:04,Kick-off,1744404,home,not shown
4,1 - 29:47,Shots on target,1787026,home,visible
4,1 - 29:48,Goal,1788600,home,visible
4,1 - 30:39,Kick-off,1839856,away,visible
4,1 - 32:18,Shots on target,1938678,home,visible
4,1 - 32:26,Foul,1946670,home,visible
4,1 - 32:51,Indirect free-kick,1971504,away,not shown
4,1 - 33:11,Ball out of play,1991857,not applicable,visible
4,1 - 33:36,Throw-in,2016007,away,visible
4,1 - 33:38,Ball out of play,2018251,not applicable,visible
4,1 - 34:00,Throw-in,2040329,home,visible
4,1 - 34:15,Ball out of play,2055397,not applicable,not shown
4,1 - 34:45,Corner,2085542,home,visible
4,1 - 35:10,Ball out of play,2110700,not applicable,visible
4,1 - 35:30,Throw-in,2130806,away,visible
4,1 - 35:32,Foul,2132834,home,visible
4,1 - 35:43,Indirect free-kick,2143268,away,visible
4,1 - 36:07,Shots on target,2167326,away,visible
4,1 - 36:36,Shots on target,2196440,home,visible
4,1 - 36:38,Shots off target,2198803,home,visible
4,1 - 37:49,Foul,2269172,away,visible
4,1 - 37:57,Indirect free-kick,2277728,home,not shown
4,1 - 41:02,Substitution,2462040,away,visible
4,1 - 41:09,Throw-in,2469786,away,not shown
4,1 - 42:54,Foul,2574370,away,visible
4,1 - 43:15,Indirect free-kick,2595257,home,visible
4,1 - 44:32,Foul,2672834,away,visible
4,1 - 45:10,Direct free-kick,2710797,home,visible
4,1 - 45:27,Ball out of play,2727552,not applicable,visible
4,1 - 45:42,Throw-in,2742004,home,visible
4,1 - 46:19,Foul,2779183,away,visible
4,1 - 46:25,Yellow card,2785394,away,visible
4,1 - 46:40,Indirect free-kick,2800724,home,not shown
4,1 - 46:53,Ball out of play,2813067,not applicable,visible
4,1 - 46:55,Throw-in,2815622,home,visible
4,1 - 47:03,Foul,2823227,home,visible
4,1 - 47:09,Indirect free-kick,2829683,away,visible
4,1 - 47:18,Offside,2838190,away,visible
4,2 - 00:00,Kick-off,0,home,not shown
4,2 - 00:22,Foul,22771,home,visible
4,2 - 01:15,Shots on target,75770,away,visible
4,2 - 01:15,Direct free-kick,75786,away,visible
4,2 - 01:18,Ball out of play,78930,not applicable,visible
4,2 - 01:41,Corner,101598,away,not shown
4,2 - 01:44,Shots on target,104965,away,visible
4,2 - 01:48,Ball out of play,108061,not applicable,visible
4,2 - 01:52,Throw-in,112288,away,visible
4,2 - 01:56,Ball out of play,116959,not applicable,visible
4,2 - 02:26,Corner,146654,away,visible
4,2 - 02:28,Shots off target,148145,away,visible
4,2 - 02:52,Clearance,172273,home,visible
4,2 - 02:55,Ball out of play,175914,not applicable,visible
